,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
239,1505502,Paragominas,15,PA,457.835211267605,483.7725244618387,501.26043052837554,488.46271748135877,555.9138943248532
240,1505536,Parauapebas,15,PA,455.6745215100964,482.8322357589727,501.74101086598586,488.59929762950054,533.4408956206782
241,1505551,Pau D'Arco,15,PA,424.5315789473682,446.3966666666666,469.5066666666667,464.4394736842107,490.5
242,1505601,Peixe-Boi,15,PA,449.71461538461557,482.1762962962964,491.47407407407405,470.8084615384616,557.0370370370371
243,1505635,Piçarra,15,PA,431.1671875000001,438.64666666666676,456.9029629629631,463.1953125,465.77777777777777
244,1505650,Placas,15,PA,437.3676923076922,460.8408759124089,483.8569343065693,459.8161538461536,493.57664233576645
245,1505700,Ponta de Pedras,15,PA,440.0251748251749,468.0075555555551,483.2575555555555,469.0456876456879,526.9333333333333
246,1505809,Portel,15,PA,430.4534816247574,458.50530973451356,471.8471681415935,459.7587040618959,488.37168141592923
247,1505908,Porto de Moz,15,PA,437.17436708860754,467.42109826589564,480.849132947977,464.2879746835443,494.97109826589593
248,1506005,Prainha,15,PA,421.02065727699534,436.4039748953979,451.6135983263598,444.3549295774646,438.6610878661088
249,1506104,Primavera,15,PA,441.06875,471.59037433155095,490.6754010695187,472.69602272727246,511.01604278074865
250,1506112,Quatipuru,15,PA,447.97165354330696,464.7107692307691,484.9484615384616,477.07244094488175,569.3846153846154
251,1506138,Redenção,15,PA,446.7355024347056,467.3454092231007,489.6972164520156,477.22337317397063,510.9264644786041
252,1506161,Rio Maria,15,PA,434.3573076923073,457.0661921708185,477.2256227758009,457.1496153846157,495.37366548042706
253,1506187,Rondon do Pará,15,PA,439.32161125319686,470.80817073170755,486.09060975609725,480.9484654731459,523.2439024390244
254,1506195,Rurópolis,15,PA,439.3748936170212,459.27430830039526,478.75968379446624,485.5863829787237,517.3913043478261
255,1506203,Salinópolis,15,PA,449.7183142559833,483.9629629629628,490.1388888888889,470.98147762747124,515.4775828460039
256,1506302,Salvaterra,15,PA,441.3805745554037,468.9241743725227,482.26221928665785,458.7882352941177,526.0237780713342
257,1506351,Santa Bárbara do Pará,15,PA,445.7547619047617,474.97427184466045,488.89101941747583,462.6111111111115,517.9126213592233
258,1506401,Santa Cruz do Arari,15,PA,414.0680555555556,441.4689189189189,455.1918918918918,458.39583333333314,474.86486486486484
259,1506500,Santa Izabel do Pará,15,PA,460.3764183185238,488.4740477727559,496.8412524209172,484.7611756664384,579.5093608779858
260,1506559,Santa Luzia do Pará,15,PA,442.7938325991187,468.2153846153843,479.89043659043637,466.6085903083699,515.8419958419959
261,1506583,Santa Maria das Barreiras,15,PA,430.6164835164835,452.14105263157904,476.0642105263157,456.65934065934067,494.3157894736842
262,1506609,Santa Maria do Pará,15,PA,451.9194300518134,482.8291358024692,496.8429629629628,476.8025906735752,589.1358024691358
263,1506708,Santana do Araguaia,15,PA,434.0524509803925,455.9318906605922,474.4676537585421,459.32254901960727,452.7107061503417
264,1506807,Santarém,15,PA,458.03155540261577,489.66777976869366,501.10995276103813,488.04343599449436,568.2456426128034
265,1506906,Santarém Novo,15,PA,440.70875912408746,466.19793103448296,476.48689655172416,463.55547445255496,536.4137931034483
266,1507003,Santo Antônio do Tauá,15,PA,443.5333988212177,468.9581308411214,486.29495327102836,465.1550098231828,543.4018691588785
267,1507102,São Caetano de Odivelas,15,PA,430.202919708029,461.2120689655175,473.5610344827589,457.07700729927006,493.1034482758621
268,1507151,São Domingos do Araguaia,15,PA,448.06022471910075,467.44304347826034,480.91347826087,471.5332584269666,515.1739130434783
269,1507201,São Domingos do Capim,15,PA,433.9496314496315,458.4289719626171,471.06565420560764,457.9066339066337,483.5514018691589
270,1507300,São Félix do Xingu,15,PA,435.14032520325185,459.4773333333332,476.5268148148154,464.58991869918714,472.8296296296296
271,1507409,São Francisco do Pará,15,PA,450.4206766917292,472.8974910394266,494.53118279569867,473.89774436090187,587.0250896057348
272,1507458,São Geraldo do Araguaia,15,PA,435.3943396226414,461.4041975308645,477.40000000000026,467.85256064690003,504.8395061728395
273,1507466,São João da Ponta,15,PA,436.2682352941177,458.21000000000015,475.32666666666654,458.1082352941178,459.77777777777777
274,1507474,São João de Pirabas,15,PA,438.90256410256404,471.81174863388,483.1871584699454,465.93960113960117,528.7978142076503
275,1507508,São João do Araguaia,15,PA,429.1889830508474,451.1182539682541,478.1936507936509,447.71610169491527,467.77777777777777
276,1507607,São Miguel do Guamá,15,PA,447.63122398001616,473.29550118389926,484.71112865035536,472.13114071607043,542.3677979479085
277,1507706,São Sebastião da Boa Vista,15,PA,436.72004773269657,468.3359375000004,480.7013392857142,460.9400954653942,516.8303571428571
278,1507755,Sapucaia,15,PA,428.69473684210527,449.54999999999984,466.9284313725489,454.18631578947367,467.45098039215685
279,1507805,Senador José Porfírio,15,PA,426.9584745762712,452.57154471544726,473.308130081301,468.22372881355926,493.3333333333333
280,1507904,Soure,15,PA,436.8427901524024,461.55944751381224,472.62872928176733,457.1887456037516,558.121546961326
281,1507953,Tailândia,15,PA,445.3649805447467,472.9750670241296,490.08999106344976,474.34114785992256,521.1260053619303
282,1507961,Terra Alta,15,PA,444.35253456221176,480.1457399103141,496.63721973094187,460.6350230414747,545.0224215246636
283,1507979,Terra Santa,15,PA,426.6276041666668,456.91448598130853,475.8668224299069,459.00572916666675,488.5981308411215
284,1508001,Tomé-Açu,15,PA,436.72091194968505,462.4564405113087,478.6071288102265,459.07363731656284,499.39036381514256
285,1508035,Tracuateua,15,PA,437.9157434402334,474.7459610027856,479.588579387187,461.1871720116615,519.0529247910863
286,1508050,Trairão,15,PA,435.0384615384616,453.6805825242719,474.76699029126223,469.0406593406593,493.59223300970876
287,1508084,Tucumã,15,PA,449.9337078651686,477.86076759061814,495.3270788912575,478.99280898876344,528.8699360341151
288,1508100,Tucuruí,15,PA,455.2528373266077,481.53401258615634,497.0964938567582,484.87096469104534,537.8243931675157
289,1508126,Ulianópolis,15,PA,449.1921875000001,467.58290909090897,488.8749090909092,482.69921874999983,512.0
290,1508159,Uruará,15,PA,443.2337696335077,471.164516129032,483.82456575682363,476.517539267016,508.53598014888337
291,1508209,Vigia,15,PA,445.8994782608699,470.203485477178,486.9669709543572,467.9658260869568,525.6099585062241
292,1508308,Viseu,15,PA,435.32169312169293,468.55999999999966,476.40379746835475,454.4804232804233,514.0759493670886
293,1508357,Vitória do Xingu,15,PA,438.66721854304654,465.6677215189877,478.46835443038003,465.25728476821223,507.0886075949367
294,1508407,Xinguara,15,PA,444.347863247863,468.6539694100505,487.62257829570234,472.608935508935,519.1114348142753
295,1600055,Serra do Navio,16,AP,439.45428571428573,473.7674418604651,478.3488372093024,441.2628571428571,518.1395348837209
296,1600105,Amapá,16,AP,425.5694915254238,443.7232558139535,446.38062015503874,444.9771186440681,440.93023255813955
297,1600154,Pedra Branca do Amapari,16,AP,433.2177083333331,459.8221153846153,470.4336538461537,446.403125,487.88461538461536
298,1600204,Calçoene,16,AP,421.8754545454544,457.1449152542373,466.90847457627115,445.76999999999987,484.06779661016947
299,1600212,Cutias,16,AP,412.94888888888875,433.5382978723404,456.2574468085106,458.8733333333334,465.531914893617
300,1600238,Ferreira Gomes,16,AP,435.14503816793894,452.14551724137914,463.22896551724153,449.0007633587787,461.37931034482756
301,1600253,Itaubal,16,AP,427.63636363636357,448.9125,457.17750000000007,444.4666666666667,477.5
302,1600279,Laranjal do Jari,16,AP,441.9077269317326,467.8027855153198,485.74101671309205,465.4721680420107,504.3314763231198
303,1600303,Macapá,16,AP,454.15912484549034,486.91308859833566,500.2834461003919,477.42155253399073,535.6999177105239
304,1600402,Mazagão,16,AP,428.3877338877337,451.88380952380885,467.6100952380949,449.4912681912685,494.0571428571429
305,1600501,Oiapoque,16,AP,429.7891812865499,456.3087248322147,467.711677852349,447.2600877192981,465.1006711409396
306,1600535,Porto Grande,16,AP,446.58669001751326,468.3444084278774,486.2619124797404,460.5721541155865,507.9740680713128
307,1600550,Pracuúba,16,AP,416.883870967742,447.19705882352946,456.8441176470588,456.4161290322581,411.1764705882353
308,1600600,Santana,16,AP,446.647988826816,479.7174191316383,493.4684483653351,471.884953445065,533.6239404947241
309,1600709,Tartarugalzinho,16,AP,422.79837398373974,446.6805970149253,464.12611940298507,453.30081300812986,464.7761194029851
310,1600808,Vitória do Jari,16,AP,429.5165919282509,460.3566666666665,470.50333333333344,454.9874439461883,510.9166666666667
311,1700251,Abreulândia,17,TO,432.94705882352935,454.4257142857144,472.6171428571427,469.39705882352933,520.0
312,1700301,Aguiarnópolis,17,TO,431.9520833333335,448.5966666666666,467.7606666666668,456.43541666666675,482.26666666666665
313,1700350,Aliança do Tocantins,17,TO,457.4379310344829,477.8769230769233,492.82527472527454,480.7977011494251,549.8901098901099
314,1700400,Almas,17,TO,429.84482758620686,437.8796610169493,466.6254237288134,452.85344827586226,466.10169491525426
315,1700707,Alvorada,17,TO,441.6533333333335,476.6767605633804,496.9725352112673,476.7525925925927,527.6056338028169
316,1701002,Ananás,17,TO,434.1413043478256,459.9435897435898,483.40051282051286,481.09565217391315,509.12820512820514
317,1701051,Angico,17,TO,424.4641791044775,449.83382352941175,473.5911764705883,475.2268656716418,502.6470588235294
318,1701101,Aparecida do Rio Negro,17,TO,438.59504950495057,454.36764705882325,479.7352941176471,474.12772277227725,543.7254901960785
319,1701309,Aragominas,17,TO,440.98202247191006,446.4896907216495,479.72061855670097,485.6460674157303,490.30927835051546
320,1701903,Araguacema,17,TO,435.11857142857144,462.5083333333335,478.46527777777777,456.5857142857141,525.8333333333334
321,1702000,Araguaçu,17,TO,450.7112359550562,460.14333333333326,486.7488888888888,481.94719101123593,514.2222222222222
322,1702109,Araguaína,17,TO,465.52534753565664,488.15969283276576,506.70087030716525,500.47497743275073,569.0921501706484
323,1702158,Araguanã,17,TO,434.28869565217394,455.87999999999994,474.90799999999996,460.3869565217393,474.4
324,1702208,Araguatins,17,TO,458.7075362318841,481.26126373626346,500.55288461538447,488.58884057971005,551.7857142857143
325,1702307,Arapoema,17,TO,430.881081081081,456.96375,474.97499999999974,470.4445945945945,465.5
326,1702406,Arraias,17,TO,426.09164677804307,454.52108843537445,471.0893424036276,457.6181384248209,496.3718820861678
327,1702554,Augustinópolis,17,TO,455.8024324324325,482.1760814249366,499.7048346055975,493.67783783783767,560.6106870229007
328,1702703,Aurora do Tocantins,17,TO,441.38656716417904,458.20294117647046,479.72794117647067,489.06119402985064,548.2352941176471
329,1702901,Axixá do Tocantins,17,TO,441.77364864864853,455.87358490566027,481.03710691823886,479.9459459459458,522.7672955974842
330,1703008,Babaçulândia,17,TO,433.3759493670886,441.8691358024691,462.25432098765424,451.1544303797469,519.1358024691358
331,1703057,Bandeirantes do Tocantins,17,TO,429.39795918367355,446.40800000000013,472.07399999999996,462.8285714285714,478.4
332,1703073,Barra do Ouro,17,TO,439.46666666666675,462.6184210526314,478.0473684210527,454.41212121212124,532.6315789473684
333,1703107,Barrolândia,17,TO,431.00769230769237,458.7802083333333,480.75416666666683,481.4296703296704,486.0416666666667
334,1703206,Bernardo Sayão,17,TO,429.05400000000003,452.5250000000002,473.6076923076923,457.51800000000003,475.0
335,1703305,Bom Jesus do Tocantins,17,TO,434.0596491228071,456.50645161290316,480.3209677419355,455.74912280701756,512.5806451612904
336,1703602,Brasilândia do Tocantins,17,TO,439.0777777777777,430.20243902439023,484.81707317073165,478.3083333333334,461.9512195121951
337,1703701,Brejinho de Nazaré,17,TO,454.05692307692306,453.069014084507,485.5253521126759,470.40615384615376,575.7746478873239
338,1703800,Buriti do Tocantins,17,TO,441.5961904761906,457.9495327102801,483.3644859813087,483.6542857142858,533.6448598130842
339,1703826,Cachoeirinha,17,TO,431.25999999999993,430.5333333333333,474.8142857142858,441.53000000000003,532.3809523809524
340,1703842,Campos Lindos,17,TO,437.2986486486486,469.07236842105266,485.99078947368423,471.84324324324325,532.3684210526316
341,1703867,Cariri do Tocantins,17,TO,453.38648648648655,488.95945945945954,492.9297297297297,491.418918918919,572.4324324324324
342,1703883,Carmolândia,17,TO,440.00294117647053,454.60238095238094,477.9976190476191,501.4617647058823,479.04761904761904
343,1703891,Carrasco Bonito,17,TO,437.7166666666667,463.1886363636362,483.4295454545454,453.3833333333334,451.3636363636364
344,1703909,Caseara,17,TO,429.54642857142846,454.26,482.8033333333334,459.19642857142856,456.6666666666667
345,1704105,Centenário,17,TO,405.62916666666666,433.75918367346947,446.38163265306133,438.2958333333334,439.59183673469386
346,1704600,Chapada de Areia,17,TO,415.23636363636365,407.99090909090904,476.1,485.53636363636366,523.6363636363636
347,1705102,Chapada da Natividade,17,TO,435.4925,452.5452380952381,464.657142857143,451.9825000000002,473.8095238095238
348,1705508,Colinas do Tocantins,17,TO,468.168838028169,491.7267100977198,508.2529315960909,510.2890845070425,571.0097719869707
349,1705557,Combinado,17,TO,439.23214285714295,455.8672413793102,488.9568965517242,469.97321428571433,511.55172413793105
350,1705607,Conceição do Tocantins,17,TO,441.43928571428575,463.175,488.5285714285715,488.54107142857157,553.2142857142857
351,1706001,Couto Magalhães,17,TO,440.2107142857144,460.58977272727293,484.31363636363636,468.8083333333333,497.95454545454544
352,1706100,Cristalândia,17,TO,455.41588785046736,479.11293103448276,496.6586206896553,498.3130841121497,566.2068965517242
353,1706258,Crixás do Tocantins,17,TO,455.3130434782609,441.81249999999983,461.5125,443.40000000000003,499.1666666666667
354,1706506,Darcinópolis,17,TO,437.4739130434782,447.75526315789466,474.3855263157896,469.10000000000014,509.7368421052632
355,1707009,Dianópolis,17,TO,443.2315533980582,470.0780320366135,490.5908466819224,475.9167475728156,535.7437070938215
356,1707108,Divinópolis do Tocantins,17,TO,444.0491803278688,454.7765625,477.3140625000001,473.4098360655738,491.875
357,1707207,Dois Irmãos do Tocantins,17,TO,437.143661971831,465.3722222222224,476.54861111111103,464.77042253521125,461.6666666666667
358,1707306,Dueré,17,TO,435.4432432432432,428.02368421052626,458.321052631579,450.0621621621622,452.10526315789474
359,1707405,Esperantina,17,TO,446.83364485981303,470.46315789473687,482.6578947368421,483.8018691588782,517.8947368421053
360,1707553,Fátima,17,TO,427.8148148148147,457.3132530120481,479.40722891566236,460.20370370370387,533.7349397590361
361,1707652,Figueirópolis,17,TO,446.91486486486485,471.4729729729731,487.3040540540542,470.4810810810811,512.1621621621622
362,1707702,Filadélfia,17,TO,432.53515624999983,453.02746478873235,473.0852112676056,466.5375000000002,488.3098591549296
363,1708205,Formoso do Araguaia,17,TO,457.6765743073044,475.6889156626505,489.4860240963861,485.9758186397981,550.6987951807229
364,1708254,Fortaleza do Tabocão,17,TO,425.220238095238,457.8835294117649,483.90470588235314,466.9761904761902,494.11764705882354
365,1708304,Goianorte,17,TO,434.25283018867935,442.29380530973424,473.2309734513273,458.9292452830188,500.353982300885
366,1709005,Goiatins,17,TO,430.7692307692308,454.22164948453616,469.0608247422679,484.0802197802196,469.4845360824742
367,1709302,Guaraí,17,TO,446.87547723935444,470.41599999999966,493.28924137931074,474.754919236417,531.0068965517241
368,1709500,Gurupi,17,TO,484.00178926441316,507.3781094527373,521.5167288557211,527.5833001988065,589.4402985074627
369,1709807,Ipueiras,17,TO,425.25853658536585,421.80909090909086,448.8954545454546,441.46097560975613,447.27272727272725
